"MEMBER_ID","JTXX_ID","CYXM","CYSFZ","WHCD","ZXSZK","JKZK","CJDJ","CJLB","LDJN","YHZGX","SFSW"
"50333","35027","初逐轨","341502196201014967",,,,,,"0","01","1"
"50334","35028","伍小寐","34150219670526496X",,,,,,"0","01","1"
"50335","35029","初长伤","341502196407234965",,,,,,"0","01","1"
"50336","35030","初浊伤","341502196511214964",,,,,,"0","01","1"
"50337","35031","初凉伤","341502194804184966",,,,,,"0","01","1"
"50339","35033","孛邮贸","34150220080124495X",,,,,,"0","01","1"
"5034","1941","孛锐些","341502200312012162",,,"01",,,"2","03","1"
"50340","35034","初轨钮","341502195708154964",,,,,,"0","01","1"
"50341","35035","错蔡凛","341502201212274944",,,,,,"0","01","1"
"50342","35036","错珧凛","341502201808284967",,,,,,"0","01","1"
"50343","35037","独媚钮","341502195307284952",,,,,,"0","01","1"
"50344","35038","达孟磺","341502196510294464",,,,,,"0","01","1"
"50345","35039","达叹迎","341502201709264960",,,,,,"0","01","1"
"50346","35040","达贤逐","341502193705214969",,,,,,"0","01","1"
"50347","35041","初流伤","341502196809154968",,,,,,"0","01","1"
"50349","35042","熊苗反","341502198207064454",,,,,,"0","01","1"
"48322","33362","班凑缸","341502195111289161",,,,,,"0","01","1"
"48323","33363","孛横襄","341502196903119106",,,,,,"0","02","1"
"48324","33364","敏涵府英","34150219570227915X",,,,,,"0","02","1"
"48325","33365","江押何","341502201801169165",,,,,,"0","04","1"
"48326","33366","功栽譬","341502194809119151",,,,,,"0","01","1"
"48327","33367","昌小苗","341502196808255054",,,,,,"0","02","1"
"48328","33368","毛蒂橡","341502195702019163",,,,,,"0","01","1"
"48329","33368","班筋谅","341502195702189154",,,,,,"0","02","1"
"4833","1867","丛峪围","341502199907209153",,"14","04","四级","02","3","04","1"
"48330","33369","班姥英","341502195509189152",,,,,,"3","02","1"
"48331","33370","贾应浆","341502196403129164",,,,,,"3","01","1"
"48332","33371","班入惶","341502195212149168",,,,,,"3","01","1"
"48333","33372","班顾矣","341502196804259162",,,,,,"2","01","1"
"4949","1913","敏涵围留","341502194308025069",,,"04","三级","01","5","01","1"
"49490","34336","丛横府","341502196611251762",,,,,,"0","01","1"
"49492","34337","丛围瘪","341502200803091766",,,,,,"0","01","1"
"49493","34338","丛兼蔑","341502193910051767",,,,,,"0","01","1"
"49494","34339","丛样","341502200211201749",,,,,,"0","01","1"
"49496","34340","镇小壕","341502198908051752",,,,,,"0","01","1"
"49498","34341","镇寐钮","34150219690904618X",,,,,,"0","01","1"
"49499","34342","镇志艳","341502195409101766",,,,,,"0","01","1"
"495","187","镇小苗","341502197501176188",,,"01",,,"2","02","1"
"4950","1913","律哎姥","341502194402175055",,,"02",,,"5","02","1"
"49500","34343","丛顾筹","341502195703091765",,,,,,"0","01","1"
"49501","34344","镇筋绣","341502194705051754",,,,,,"0","01","1"
"49502","34345","熊筋蕴","341502192811021760",,,,,,"0","01","1"
"49504","34346","熊毡艳","341502195809191764",,,,,,"0","01","1"
"49506","34347","敏姥英","34150219460420175X",,,,,,"0","01","1"
"49507","34348","坚顾渡","341502195506271767",,,,,,"0","01","1"
"49508","34349","达诡英","341502195705201702",,,,,,"0","01","1"
"4951","1913","敏涵拥伤","341502197508235064",,,"01",,,"2","03","1"
"49510","34350","镇苗伤","341502195703191766",,,,,,"0","01","1"
"49512","34352","丛邮怯","34150220000626170X",,,,,,"0","01","1"
"49513","34353","熊邮惶","341502195003021766",,,,,,"0","01","1"
"49514","34354","镇凑副","341502196512021769",,,,,,"0","01","1"
"49515","34355","镇府绣","34150219680724170X",,,,,,"0","01","1"
"5413","2080","达帅艳","341502196810284946",,,"04","四级","01","4","01","1"
"5414","2080","达诡绣","341502193902074950",,,"04","四级","01","5","12","1"
"5415","2081","班筋流","341502195905054903",,,"04","四级","02","5","01","1"
"5416","2081","贾苗逐","341502198404214466",,,"03",,,"3","03","1"
"5417","2081","贾淤","341502198203234460",,,"01",,,"2","03","1"
"5418","2082","达海譬","341502198107144465",,,"04","一级","04","3","01","1"
"5419","2082","郝小壕","341502198303215355",,,"01",,,"2","02","1"
"542","206","伟婪涎","630123198305112315",,,"04","四级","02","4","02","1"
"5420","2082","达寄爬","341502200608314960",,"06","01",,,"5","03","1"
"5421","2082","达媚姣","341502201209104901",,"03","01",,,"5","04","1"
"5422","2083","达怯伤","341502195605104964",,,"01",,,"3","01","1"
"5423","2084","孛渺襄","341502194807254958",,,"04","三级","01","5","01","1"
"5424","2084","贾譬府","341502197707254479",,,"04","一级","02","3","03","1"
"5425","2085","达绰府","341502196710104944",,,"01",,,"2","01","1"
"5426","2085","达诡襄","341502196912094959",,,"02",,,"3","02","1"
"5427","2085","达柬容","341502199606064464",,,"01",,,"2","03","1"
"5428","2086","达匈伤","341502195604254960",,,"02",,,"3","01","1"
"5429","2086","国筋绣","341502196410314907",,,"01",,,"2","02","1"
"543","206","达围恋","341502201404233741",,"03","01",,,"5","03","1"
"5430","2086","达辞","341502199005174465",,,"01",,,"2","03","1"
"5431","2087","亓嵌府","341502195704274969",,,"03",,,"5","01","1"
"5432","2087","丑恩钮","34150219580412495X",,,"04","四级","04","3","02","1"
"5433","2088","达绣英","341502193207104951",,,"01",,,"5","01","1"
"5434","2088","达完绣","341502197804104456",,,"04","一级","03","4","04","1"
"5435","2089","达志府","341502195809204967",,,"04","二级","02","3","01","1"
"5436","2090","班斯伤","341502196102174965",,,"03",,,"3","01","1"
"5437","2090","班嚷花","341502196210124957",,,"01",,,"2","02","1"
"5438","2091","班贤艳","341502195512154962",,,"04","三级","01","5","01","1"
"5439","2091","国丁襄","341502195910114958",,,"01",,,"3","02","1"
"544","206","达诬恋","341502201612313762",,"02","01",,,"5","03","1"
"5440","2091","班惶譬","341502198205114446",,,"01",,,"2","03","1"
"5441","2091","班兼恨","341502200610024962",,"05","01",,,"5","07","1"
"5442","2092","班徊伤","341502197112054961",,,"04","一级","07","3","01","1"
"5443","2092","伟筋花","341502197412174906",,,"01",,,"2","02","1"
"5444","2092","班晶","341502200002124468",,,"01",,,"2","03","1"
"5445","2093","臧局譬","341502198609144449",,,"01",,,"2","01","1"
"5446","2093","坚傈钮","341502196705234955",,,"01",,,"2","12","1"
"5447","2093","针诡英","341502193312274952",,,"02",,,"5","18","1"
"5954","2283","伟驭","341502199308166155",,,"01",,,"2","04","1"
"5955","2284","伟悠府","341502197906066147",,,"04","四级","03","4","01","1"
"5956","2284","伟发艳","341502198610206168",,,"01",,,"2","21","1"
"6676","2524","达饵钮","34150219600111615X",,,"04","一级","04","4","02","1"
"6677","2525","达苗襄","341502197108176106",,,"01",,,"2","01","1"
"6678","2525","伟达","34150219971215616X",,,"01",,,"2","03","1"
"6679","2526","丛完钮","341502196804026107",,,"01",,,"2","01","1"
"668","251","班峪郊","341502200011053753",,,"01",,,"2","04","1"
"6680","2526","壬诡谅","341502199603156152",,,"01",,,"2","04","1"
"6681","2527","伟贤艳","341502194608216166",,,"04","三级","01","4","01","1"
"6682","2527","伟襄钮","341502194705186157",,,"04","三级","04","3","02","1"
"51908","29614","镇绣流","34150219570117505X",,,"01",,,"2","02","1"
"51909","33262","班嚷钮","341502196105219153",,,"01",,,"3","02","1"
"5191","2001","利趟苗","429021198703085501",,,"01",,,"2","05","1"
"51910","33262","伍襄","341502199510129155",,,"01",,,"2","04","1"
"51911","33393","班小壕","341502196612126189",,,"01",,,"2","02","1"
"51912","29613","玄谱艳","341502197703215069",,,"01",,,"2","03","1"
"51913","29613","野流花","341502198407059756",,,"01",,,"2","05","1"
"51914","29613","玄搜造","341502201711249161",,"01","01",,,"5","07","1"
"51915","33263","吕廉譬","341502196202229142",,,"01",,,"2","01","1"
"51916","33264","卷诡花","34150219640707915X",,,"01",,,"2","02","1"
"51917","33264","熊孟","341502198812309165",,,"01",,,"2","03","1"
"51918","33265","吕日艳","341502197508109148",,,"01",,,"2","01","1"
"51919","33265","吕浆霹","341502201208279179",,"03","01",,,"5","03","1"
"5192","2001","裴悬达","341502200808274967",,"03","01",,,"5","07","1"
"51920","29611","熊悬讯","341502195808095068",,,"01",,,"2","02","1"
"51921","33266","犁日流","341502195307219157",,,"01",,,"2","02","1"
"51922","29611","熊淤府","341502198301305066",,,"01",,,"2","03","1"
"51923","33396","寇瘪艳","341502196908225063",,,"01",,,"2","01","1"
"51924","29611","熊小锋","341502197803085054",,,"01",,,"2","04","1"
"51925","33267","熊慌栽","341502195310169154",,,"01",,,"2","02","1"
"51926","29611","熊充迎","341502200709179163",,"03","01",,,"5","07","1"
"51927","29611","熊充维","341502201909239153",,,"01",,,"2","08","1"
"51928","33396","寇兹哄","341502200701189164",,"05","01",,,"5","03","1"
"51929","33249","错无怯","341502194801269163",,,"01",,,"2","01","1"
"5193","2002","伟竞艳","341502195005164963",,,"01",,,"3","01","1"
"51930","33249","伍锋姥","341502195004259151",,,"01",,,"2","02","1"
"51931","29610","孛素好","341502195004105064",,,"01",,,"2","02","1"
"51932","33396","寇姣","341502200010055052",,"22",,,,"2","04","1"
"51933","29609","班慌府","341502195609295067",,,"01",,,"2","02","1"
"51934","33250","吕小譬","341502198209029169",,,"01",,,"2","03","1"
"51935","29609","班制入","34150219831002504X",,,"01",,,"2","03","1"
"51936","29609","班小入","34150219870105506X",,,"01",,,"2","03","1"
"51937","33292","漆羌谅","341502195211119151",,,"01",,,"3","02","1"
"51938","33251","允硝苗","341502197607059959",,,"01",,,"2","02","1"
"51939","33251","其海爆","341502200606209163",,"05","01",,,"5","03","1"
"5194","2002","孛完钮","341502194911254958",,,"04","二级","07","5","02","1"
"16424","6840","坚睿蒇","220600201309113180",,"03","01",,,"5","08","1"
"16788","7009","吕筋府","220600194310313160",,,"02",,,"3","01","0"
"16881","7055","利府灼","220600196002264853",,,"02",,,"3","02","0"
"17119","7168","野拉英","220600193504154853",,,"03",,,"5","01","0"
"17289","7247","律嵌谅","220600195010103107","01",,"01",,,"3","01","1"
"23136","10375","谬惜琦","220600201701117354",,,,,,"0","04","1"
"23138","10376","谬柘象","220600201203087340",,,,,,"0","03","1"
"23140","10377","谬邮姣","220600200612277351",,,,,,"0","04","1"
"23142","10378","清媚戒","220600200005054359",,,,,,"0","04","1"
"23143","10378","清迎恨","220600200904207347",,,,,,"0","03","1"
"23145","10379","清罪吩","220600199807024359",,,,,,"0","04","1"
"23147","10380","清围择","220600201406247367",,,,,,"0","03","1"
"23151","10383","熊清姀","220600201512057356",,,,,,"0","04","1"
"23152","10383","熊粘围","220600200008134362",,,,,,"0","03","1"
"23156","10386","熊兹锨","220600200602077364",,,,,,"0","03","1"
"23158","10387","熊兹达","220600200404147368",,,,,,"0","03","1"
"23160","10388","清寄雯","220600201008187354",,,,,,"0","04","1"
"23163","10390","国匈府","22060019650514006X",,,,,,"0","02","1"
"23168","10394","达绣姥","220600197104110059",,,,,,"0","02","1"
"23170","10395","国嵌襄","220600196304200054",,,,,,"0","02","1"
"23172","10396","吕小锯","220600196807160058",,,,,,"0","02","1"
"23175","10398","针锐谅","220600196911112152",,,,,,"0","02","1"
"23179","10401","国兹何","220600201008137365",,,,,,"0","03","1"
"23180","10401","国寄猱","220600200608237357",,,,,,"0","04","1"
"23182","10402","孛羌","220600197508160060",,,,,,"0","02","1"
"23184","10403","坚瑜请","341502200309214951",,,,,,"0","04","1"
"23186","10404","达馏诵","220600201010117363",,,,,,"0","03","1"
"23187","10404","达馏蒇","220600200612147354",,,,,,"0","04","1"
"23191","10407","镇姥襄","220600196509105253",,,,,,"0","02","1"
"23194","10409","伍府英","220600197708016258",,,,,,"0","02","1"
"23202","10416","利棉绝","220600199602154352",,,,,,"0","04","1"
"23205","10418","清样样","22060020021117436X",,,,,,"0","03","1"
"23208","10420","闻碑","220600200212094353",,,,,,"0","04","1"
"23211","10422","熊诡谅","220600196903300057",,,,,,"0","02","1"
"23214","10424","镇涸饯","220600201405307364",,,,,,"0","03","1"
"23215","10424","镇涸絮","220600201608207347",,,,,,"0","03","1"
"23217","10425","律哎襄","220600197111153153",,,"04","三级","01","0","02","1"
"23219","10426","熊苗花","22060019650828005X",,,"04","四级","02","0","02","1"
"23221","10427","熊择引","220600201106267366",,,,,,"0","03","1"
"23222","10427","熊唉缦","220600200206127606",,,,,,"0","04","1"
"23225","10429","律修博","220600200910097367",,,,,,"0","03","1"
"23226","10429","律修褰","220600200701167381",,,,,,"0","04","1"
"23228","10430","律抠","220600199804057665",,,,,,"0","03","1"
"23230","10431","律扔","220600199711177609",,,,,,"0","03","1"
"23231","10431","律碑","220600200302287650",,,,,,"0","04","1"
"23233","10432","律围睛","220600200107237658",,,,,,"0","21","1"
"23237","10435","允孟费","220600197401017950",,,,,,"0","02","1"
"23239","10436","刀筋譬","220600197607040101",,,,,,"0","02","1"
"23240","10436","丑箕余","220600200710227358",,,,,,"0","04","1"
"23243","10438","辉锯流","220600197408064258",,,,,,"0","02","1"
"23245","10439","丑荐煲","220600200603147344",,,,,,"0","03","1"
"23248","10441","丑嗓愚","220600196808094275",,,,,,"0","02","1"
"23253","10445","丑怯缔","220600199907254338",,,,,,"0","03","1"
"23254","10445","谬贤襄","220600197411114391",,,,,,"0","02","1"
"23258","10448","丑蔑博","379007200104279230",,,,,,"0","03","1"
"23261","10450","吕猫灼","220600197206174280",,,,,,"0","02","1"
"23263","10451","丑婪","220600200003314305",,,,,,"0","04","1"
"23270","10457","吕小茂","220600197308094281",,,,,,"0","02","1"
"23273","10459","孔羌流","220600196604224357",,,"04","三级","01","0","02","1"
"23274","10459","玄睛菱","220600200201314357",,,,,,"0","04","1"
"23277","10461","丑紊鸭","220600200606217301",,,,,,"0","04","1"
"23278","10461","吕涎","220600198507134359",,,"04","四级","02","0","02","1"
"23283","10465","刀姥狰","220600197206283305",,,,,,"0","02","1"
"23284","10466","刀譬英","220600195906284393",,,,,,"0","02","1"
"23290","10470","长小壕","220600196702074209",,,,,,"0","02","1"
"23294","10474","国诡姥","220600196910170051",,,"04","三级","02","0","02","1"
"23297","10475","熊峪修","220600201404247363",,,,,,"0","21","1"
"23299","10476","熊绝","220600199805214386",,,,,,"0","04","1"
"9237","3678","班绣流","22060019590213518X",,,"02",,,"2","02","1"
"9238","3678","初右譬","220600198304205137",,,"04","二级","05","3","03","1"
"9239","3678","坚鸭鸭","341502199506193955",,,"04","二级","03","4","05","1"
"924","357","达嵌了","341502197505033969",,,"01",,,"2","03","1"
"9240","3678","初睿样","220600201608265133",,"01","01",,,"5","07","1"
"9241","3678","初修余","220600201510185194",,"01","04","一级","03","5","08","1"
"9956","4001","东壕譬","220600198903304145",,,"01",,,"2","03","1"
"9957","4001","初法保","220600199106263752",,,"01",,,"2","05","1"
"53431","35814","漆承绝","341502198809019159",,,"04","四级","03","0","01","1"
"53432","35815","熊孟埠","341502192604159169",,,"04","三级","05","0","01","1"
"53433","35816","多福橡","341502194705159167",,,"04","四级","01","0","01","1"
"53434","35817","丛流英","341502192201319156",,,"04","一级","02","0","01","1"
"53435","35818","利豹稍","34150219350615916X",,,"04","四级","01","0","01","1"
"53436","29162","敏诡姥","341502193707259159",,,"04","三级","01","0","01","1"
"53437","35820","丛恩英","341502195704129155",,,"04","二级","02","0","01","1"
"53438","35821","针匈花","341502197606189751",,,"04","二级","02","0","01","1"
"53439","35822","熊蚀羌","341502193212119154",,,"04","一级","04","0","01","1"
"53440","35823","班贤姥","341502198307209155",,,"04","四级","01","0","01","1"
"53441","35824","错长羌","341502194312169161",,,"04","二级","01","0","01","1"
"53442","35825","百诡府","341502197909299747",,,"04","四级","02","0","01","1"
"53443","35826","伍蚀苗","341502196601049181",,,"04","二级","07","0","01","1"
"53444","35827","错筋谅","341502193311279153",,,"04","四级","04","0","01","1"
"53445","35828","利寄混","341502201309169163",,,"04","二级","03","0","01","1"
"53446","35829","百胜府","341502197411259967",,,"04","一级","07","0","01","1"
"53447","35830","萨局襄","341502196802289958",,,"04","四级","01","0","01","1"
"53448","35831","漆愚柬","341502197909069968",,,"04","四级","01","0","01","1"
"53449","35832","针筋慌","341502196304209951",,,"04","二级","05","0","01","1"
"53450","35833","百福衅","341502193610149965",,,"04","三级","05","0","01","1"
"53451","35834","达筋苗","34150219921013995X",,,"04","四级","02","0","01","1"
"53452","35835","才蚀英","341502193505249956",,,"04","二级","01","0","01","1"
"53453","35836","达小姥","341502196607219954",,,"04","四级","01","0","01","1"
"53454","35837","敏涵貌费","341502193712125067",,,"04","三级","04","0","01","1"
"53455","35838","班凑苗","341502194804125050",,,"04","一级","05","0","01","1"
"53456","35839","漆依日","341502193701105044",,,"04","三级","01","0","01","1"
"53457","35840","江苗流","341502195412125056",,,"04","二级","05","0","01","1"
"53458","35841","敏涵凑钮","341502197703135050",,,"04","二级","02","0","01","1"
"53459","35842","允羌姥","341502195407245053",,,"04","四级","05","0","01","1"
"53460","35843","江哎壕","341502197110035089",,,"04","二级","02","0","01","1"
"53461","35844","熊绣英","341502192612045057",,,"04","二级","07","0","01","1"
"53462","35845","针悉英","341502193710175052",,,"04","一级","04","0","01","1"
"53463","35846","玄福惶","341502194109145068",,,"04","四级","01","0","01","1"
"53464","35847","其掌英","341502195210315054",,,"04","四级","01","0","01","1"
"53465","35848","熊横英","341502195805035051",,,"04","四级","01","0","01","1"
"53466","35849","孛恩英","341502194010125059",,,"04","四级","01","0","01","1"
"53467","35850","熊衣伤","34150219590313976X",,,"04","三级","01","0","01","1"
"53468","35851","针壕姥","341502198812122157",,,"04","二级","03","0","01","1"
"53469","35852","玄永惶","341502195604289768",,,"04","四级","01","0","01","1"
"53470","35853","熊栽伤","341502198708049762",,,"04","二级","04","0","01","1"
"53471","35854","其邮僚","341502196001149752",,,"04","四级","01","0","01","1"
"7828","2998","吕帐顾","220600194708169461",,,"04","二级","01","5","01","1"
"7829","2999","戚圣融","220600196605249441",,,"04","二级","01","3","01","1"
"783","300","臧皓挟","341502200812253966",,"03","01",,,"5","03","1"
"7830","3000","熊滨府","220600195105079461",,,"01",,,"5","01","1"
"7831","3000","泰凑英","220600195412199455",,,"01",,,"3","02","1"
"7832","3001","班费围","220600194807119443",,,"02",,,"3","01","1"
"7833","3001","吕苗英","220600195303189450",,,"01",,,"5","02","1"
"7834","3002","娄凑惶","220600197311249467",,,"03",,,"3","01","1"
"7835","3002","寻凑费","220600197710040054",,,"01",,,"2","02","1"
"7836","3002","娄围涸","220600200005129461",,"22","01",,,"2","03","1"
"7837","3003","班哎壕","220600197510169435",,,"04","二级","01","4","01","1"
"7838","3004","国匈惶","220600194706069467",,,"04","一级","04","5","01","1"
"5784","2225","班棉英","341502193503224958",,,"04","二级","07","5","01","1"
"5785","2226","孛埠府","341502196306224960",,,"01",,,"2","01","1"
"5786","2226","江凑襄","341502196906189951",,,"02",,,"3","02","1"
"5787","2226","孛柬俊","34150220110422494X",,"03","01",,,"5","03","1"
"5788","2226","孛小睛","341502200902284950",,"03","01",,,"5","04","1"
"5789","2227","达来花","341502196103314958",,,"01",,,"2","01","1"
"579","219","针苗英","341502193412270350",,,"01",,,"5","01","1"
"5790","2228","其迁发","341502195808304966",,,"04","四级","01","3","01","1"
"5791","2228","伟绣英","341502197612191057",,,"02",,,"3","02","1"
"5792","2229","孛帅伤","341502195612124963",,,"04","四级","01","5","01","1"
"5793","2229","粟贤钮","341502196010274950",,,"02",,,"3","02","1"
"5794","2230","善栽刻","341502194505164965",,,"01",,,"3","01","1"
"5795","2230","熊秃英","341502195007184909",,,"02",,,"5","02","1"
"5796","2231","盖撒伤","341502194803244963",,,"02",,,"5","01","1"
"5797","2232","熊贤府","341502196601154969",,,"01",,,"2","01","1"
"5798","2232","熊嚷发","341502193507054968",,,"02",,,"5","11","1"
"5799","2232","熊腥轨","341502195602154966",,,"04","三级","01","5","21","1"
"58","26","吕海轨","341502195611140363",,,"02",,,"3","01","1"
"580","220","镇涨僚","341502197710110361",,,"01",,,"2","01","1"
"5800","2233","功替府","341502198012244471",,,"01",,,"2","01","1"
"5801","2233","粟锯花","341502198209204457",,,"01",,,"2","02","1"
"5802","2233","功窒建","34150220101219494X",,"03","01",,,"5","03","1"
"5803","2233","功峪锌","341502200811094959",,"03","01",,,"5","04","1"
"5804","2233","伍谱襄","34150219560323495X",,,"04","一级","04","5","12","1"
"5805","2234","达贤艳","341502195409064942",,,"04","四级","01","5","01","1"
"5806","2234","卷锯英","341502195203294953",,,"01",,,"3","02","1"
"5807","2234","达反孟","341502197810284473",,,"01",,,"2","03","1"
"5808","2234","班小羌","341502198005014459",,,"01",,,"2","05","1"
"5809","2234","达兹充","341502200906014966",,"03","01",,,"5","07","1"
"581","220","镇柬瞿","341502200202100161",,,"01",,,"2","03","1"
"5810","2234","达小哲","341502200302214457",,"11","01",,,"2","08","1"
"5811","2235","达吼府","341502195308214964",,,"01",,,"3","01","1"
"5812","2236","粟哎譬","341502197710034469",,,"01",,,"2","01","1"
"5813","2236","粟小花","341502198112294409",,,"01",,,"2","02","1"
"5814","2236","粟邮瘪","341502200710304945",,"05","01",,,"5","03","1"
"5815","2236","粟邮戒","341502200211054451",,"12","01",,,"2","04","1"
"5816","2236","卷府襄","341502195506244953",,,"02",,,"3","12","1"
"5817","2237","班恩府","341502196807064969",,,"02",,,"3","01","1"
"5818","2237","班羌流","341502196710294901",,,"01",,,"2","02","1"
"5819","2237","班棉局","341502200405144463",,"08","01",,,"2","03","1"
"582","220","镇柬紊","341502200202100145",,,"01",,,"2","03","1"
"5820","2237","班棉僚","341502199603024459",,,"01",,,"2","04","1"
"5821","2238","伟哎英","341502195110254901",,,"04","二级","02","5","01","1"
"5822","2239","寇腥譬","341502197703034962",,,"04",,,"3","01","1"
"5823","2239","允唧钮","220600198710033158",,,"04",,,"4","02","1"
"5824","2239","寇兽断","341502201101014963",,"03","01",,,"5","03","1"
"5825","2239","伍替英","341502193912144959",,,"01",,,"3","12","1"
"5826","2240","毛凑磺","341502197409064976",,,"01",,,"2","01","1"
"5827","2240","覃绣流","341502197408274955",,,"01",,,"2","02","1"
"5828","2240","毛迎了","341502200506264966",,"10","01",,,"5","03","1"
"5829","2240","毛邮姣","341502199802134458",,,"01",,,"2","04","1"
"583","221","镇贤伤","341502197007310361",,,"04","四级","01","3","01","1"
"5830","2240","毛牛艳","341502195007194947",,,"02",,,"5","11","1"
"5831","2240","针锯茂","341502195005284957",,,"01",,,"3","12","1"
"5832","2241","功恩志","341502197902184461",,,"01",,,"2","01","1"
"5833","2241","达顷","341502198909234454",,,"04","三级","07","3","02","1"
"5834","2241","功孝充","341502201506234964",,"02","01",,,"5","03","1"
"5835","2241","功修褰","341502201308184951",,"03","01",,,"5","04","1"
"5836","2242","赵海权","341502194705014961",,,"01",,,"3","01","1"
"5837","2242","达帅茂","34150219491219490X",,,"04","四级","02","5","02","1"
"5838","2242","赵秃志","341502198010024467",,,"01",,,"2","03","1"
"5839","2242","卷小沸","341502198311114458",,,"01",,,"2","05","1"
"6367","2425","达知留","341502197201206568",,,"01",,,"2","02","1"
"6368","2425","达瞿殉","132932200305233532",,"11","01",,,"2","03","1"
"51610","33617","熊恩伤","341502197410275068",,,"01",,,"2","99","1"
"51611","33617","麴样僚羌","341502198010272153",,,"01",,,"2","12","1"
"51612","33617","熊栽沸","341502201902169164",,"01","01",,,"5","21","1"
"51613","33202","江慌蒲","341502197206199950",,,,,,"2","02","1"
"51614","33368","毛局","341502198303029165",,,,,,"2","03","1"
"51615","33202","坚署栽","34150219930518995X",,,,,,"2","04","1"
"51616","33202","坚海栽","341502199809207955",,,,,,"2","04","1"
"51617","33369","班脖惶","34150219550131916X",,,,,,"3","01","1"
"52629","29725","江恩伤","341502194907119761",,,"01",,,"2","02","1"
"5263","2025","错贤轨","341502196309274963",,,"02",,,"3","01","1"
"52630","29716","江义乏","341502200307219767",,"13","01",,,"2","03","1"
"52631","34783","友长艳","341502194709273960",,,"01",,,"3","01","1"
"52632","34783","镇凑茂","341502195208073957",,,"01",,,"3","02","1"
"52637","19817","谬流费","220600195612086252",,,"04","三级","01","5","02","1"
"52638","19842","吕筋襄","220600195508260054",,,"04","二级","01","5","02","1"
"52639","19841","国姥保","22060019600814625X",,,"04","四级","03","5","02","1"
"5264","2025","寇锯英","341502196209224950",,,"02",,,"3","02","1"
"52640","19852","敏苗绣","220600195105140007",,,"04","三级","01","5","02","1"
"52641","33490","熊嵌栽","341502198505209762",,,,,,"2","03","1"
"52642","12972","镇小羌","22060019670715016X",,,,,,"2","01","1"
"52643","12972","镇蚂褰","22060020060701790X",,"06","01",,,"5","04","1"
"52644","12973","国姥英","220600195808037997",,,,,,"5","02","1"
"52645","12974","镇钨费","220600196101100168",,,,,,"2","11","1"
"52646","12974","熊姥费","220600196303280152",,,,,,"2","12","1"
"52647","12975","镇小鸣","220600198603047968",,,,,,"2","01","1"
"52648","12977","镇蒂围","220600195111130163",,,,,,"5","11","1"
"52649","12977","死姥英","220600195408280154",,,,,,"5","12","1"
"5265","2026","伟偶哲","34150219700513494X",,,"01",,,"2","01","1"
"52652","10995","粟凑苗","220600197708114157",,,"04","二级","04","4","02","1"
"52653","19534","班锯姥","220600196704224151",,,"04","二级","05","3","02","1"
"52654","19044","允伤英","220600194209284350",,,"04","二级","01","5","12","1"
"52655","10540","吕酪","220600198904064366",,,,,,"5","02","1"
"52656","10806","班扶怯","220600194807194267",,,"04",,,"3","01","1"
"52657","12979","镇苗伤","220600196511040145",,,"01",,,"2","01","1"
"52658","12979","镇锹","220600199611067963",,,"01",,,"2","03","1"
"52659","12978","熊悠府","220600196703100165",,,"01",,,"2","01","1"
"5266","2026","熊慌谅","220600197010195186",,,"01",,,"2","02","1"
"52660","12978","熊押","220600199806207954",,,"01",,,"2","04","1"
"52661","12980","镇紊鲁","22060019950326795X",,,"01",,,"2","04","1"
"52662","12980","镇紊棠","220600200408067947",,,"01",,,"5","03","1"
"52663","12983","镇匈惶","220600196209160162",,,,,,"2","11","1"
"52664","12983","印筋谅","220600196209150108",,,,,,"5","12","1"
"52665","12984","镇波","220600198904307962",,,"01",,,"2","03","1"
"52666","10809","谭谅襄","220600195808114358",,,,,,"3","12","1"
"52667","12976","镇滨府","220600195610080164",,,,,,"3","11","1"
"5035","1941","孛无壕","341502199908282109",,"24","01",,,"2","04","1"
"50350","35043","吕贤流","341502196201244957",,,,,,"0","01","1"
"50352","35044","错横府","341502196301174976",,,,,,"0","01","1"
"50354","35045","错帅流","341502195512304959",,,,,,"0","01","1"
"50355","35046","班秃狰","341502197305304904",,,,,,"0","01","1"
"50356","35047","毛渺费","341502193707084950",,,,,,"0","01","1"
"50357","35048","善建了","341502200410134470",,,,,,"0","01","1"
"50358","35049","善牛艳","341502196002094933",,,,,,"0","01","1"
"50359","35050","初府惶","341502194805204949",,,,,,"0","01","1"
"5036","1942","仁恩右","341502194308019160",,,"04","四级","01","5","01","1"
"50360","35051","初横伤","341502193302234965",,,,,,"0","01","1"
"50361","35052","初省艳","341502195810254945",,,,,,"0","01","1"
"50363","35053","善府艳","341502195801114975",,,,,,"0","01","1"
"50364","35054","初锐襄","341502194803194900",,,,,,"0","01","1"
"50365","35055","其慌流","341502196705054989",,,,,,"0","01","1"
"50366","35056","初小府","34150219730318446X",,,,,,"0","01","1"
"50367","35057","孛柜英","341502194406264901",,,,,,"0","01","1"
"50368","35058","错夕伤","341502195801264973",,,,,,"0","01","1"
"50369","35059","错哎譬","341502195609214968",,,,,,"0","01","1"
"5037","1942","班嗓苗","341502194607199157",,,"01",,,"5","02","1"
"50370","35060","善修","341502200403244452",,,,,,"0","01","1"
"50371","35061","达柬猱","341502200305104456",,,,,,"0","01","1"
"50372","35062","伟廉钮","341502195102124955",,,,,,"0","01","1"
"50373","35063","达海府","341502197206194965",,,,,,"0","01","1"
"50374","35064","达小淤","341502196301034965",,,,,,"0","01","1"
